blunchmeister,1592.48
wopemganghamstyle,249.56
DaFlowMasta,669.46
ChrisMoffitt,338.17999999999995
TheMattNelson,-603.5599999999998
Babay3ga,420.65000000000055
zackallen22,-794.6999999999998
Lorrinstone,982.1499999999991
ShortMyStock,466.03
Denver71,477.20000000000044
fartdoctor,1212.9000000000003
ahstewart,1731.1000000000004
